"review_id","review_date","customer_id","product_id","order_id","rating","review_text","source","language"
REV-243493942,"2024-12-21",CUST-928358,PRD-82845,,3.0,HOME THEATER SETUP WAS EASY BUT APP UI IS CONFUSING,web,en
REV-561666840,"03/08/2025",CUST-613117,PRD-99353,,4.0,Random disconnects after 20 minutes,web,en
REV-681337303,"2025-05-28",CUST-946567,PRD-42018,ORD-6821965,5.0,"Works great in aviation cockpit, solid isolation",app,es
REV-665242363,"2024-06-30",CUST-794963,PRD-10074,,4.0,Noise cancellation is unreal,web,de
REV-724665746,"2025-06-29",CUST-177794,PRD-66155,ORD-2596416,5.0,Battery life is worse than expected,web,es
REV-785149490,"2025-02-09",CUST-882354,PRD-10221,ORD-9900533,4.0,Pairing issues with my phone,retail_site,en
REV-377932364,"2025-03-12",CUST-796212,PRD-63354,ORD-1909698,5.0,Shipping box arrived damaged,app,en
REV-619102211,"2025-04-05",CUST-827369,PRD-66155,,4.0,Pairing issues with my phone,app,en
REV-479357006,"2024-02-21",CUST-970720,PRD-62923,,3.0,Love it. overpriced tho,retail_site,
REV-743536783,"01/19/2025",CUST-476395,PRD-30635,ORD-3002726,4.0,Battery life is worse than expected,app,en
REV-421256273,"2025-03-05",CUST-585188,PRD-67912,ORD-1317143,4.0,Shipping box arrived damaged,support_followup,en
REV-422023489,"2025-06-22",CUST-717113,PRD-40982,,4.0,Shipping box arrived damaged,retail_site,en
REV-594632381,"2024-08-20",CUST-468727,PRD-84085,ORD-3796170,5.0,,app,en
REV-300489584,"2025-11-28",CUST-289222,PRD-25906,ORD-1537753,4.0,Build quality feels premium,web,
REV-842678896,"2025-06-19",CUST-276299,PRD-25129,ORD-4833097,3.0,,app,en
REV-472553593,"2024-02-12",CUST-248766,PRD-30635,ORD-4699368,4.0,Battery life is worse than expected,,en
REV-859104447,"2024-08-10",CUST-779112,PRD-23104,ORD-6912510,4.0,"Great for calls, mic is solid",retail_site,fr
REV-526892657,"2024-05-08",CUST-197966,PRD-21114,ORD-7128255,4.0,Love it. overpriced tho,web,en
REV-258377452,"2024-12-31",CUST-492483,PRD-66155,,5.0,Battery life is worse than expected,app,en
REV-547465833,"2025-08-23",CUST-453123,PRD-82845,ORD-6147430,4.0,Build quality feels premium,app,en
REV-594621884,"2024-04-23",CUST-290217,PRD-10425,ORD-1470155,3.0,,,en
REV-750240997,"2024-01-27",CUST-664365,PRD-40982,,4.0,Shipping box arrived damaged,web,en
REV-439930915,"2024-02-26",CUST-117233,PRD-24371,ORD-7290939,4.0,,support_followup,en
REV-801726787,"2025-10-16",CUST-110644,PRD-42527,ORD-7634633,5.0,Sound is crisp but bass could be better,web,en
REV-633069992,"2025-11-06",CUST-561999,PRD-81066,ORD-3195514,4.0,Shipping box arrived damaged,web,en
REV-375834626,"2024-07-10",CUST-175576,PRD-63354,,,"Great for calls, mic is solid",retail_site,en
REV-301782996,"2024-02-17",CUST-561865,PRD-42527,ORD-2635292,4.0,Firmware update fixed the glitch,support_followup,en
REV-515421127,"2025-12-18",CUST-796643,PRD-44237,,,"Great for calls, mic is solid",retail_site,en
REV-298460828,"2025-06-09",CUST-613425,PRD-81066,ORD-7441723,5.0,"Great for calls, mic is solid",app,en
REV-141564152,"2024-08-22",CUST-683286,PRD-17100,ORD-8483276,2.0,SHIPPING BOX ARRIVED DAMAGED,web,en
REV-240467363,"2025-08-21",CUST-483545,PRD-42018,,4.0,Sound is crisp but bass could be better,web,en
REV-767848796,"2024-07-05",CUST-617781,PRD-40982,,4.0,"Great for calls, mic is solid",app,en
REV-663063678,"2025-11-21",CUST-728492,PRD-10425,,4.0,BUILD QUALITY FEELS PREMIUM,web,en
REV-556773283,"2024-02-14",CUST-508396,PRD-23104,,3.0,Battery life is worse than expected,app,en
REV-441663738,"2025-12-25",CUST-772324,PRD-68082,ORD-9244093,3.0,"Great for calls, mic is solid 🔊",app,en
REV-389924972,"2025-09-07",CUST-753534,PRD-24371,,4.0,Battery life is worse than expected,app,en
REV-991407335,"2024-11-01",CUST-706794,PRD-99353,,4.0,Home theater setup was easy but app UI is confusing 🔊,web,en
REV-687610339,"2025-04-26",CUST-742848,PRD-79329,,4.0,Home theater setup was easy but app UI is confusing,retail_site,es
REV-238808058,"2024-02-25",CUST-648913,PRD-10074,,5.0,Home theater setup was easy but app UI is confusing,web,en
REV-486808011,"2025-06-14",CUST-344762,PRD-44237,ORD-3696664,4.0,"Works great in aviation cockpit, solid isolation",support_followup,en
REV-879247990,"2025-09-11",CUST-517368,PRD-25129,ORD-6519451,4.0,Firmware update fixed the glitch,web,en
REV-509830457,"2025-05-09",CUST-403507,PRD-25129,ORD-2967162,4.0,Love it. overpriced tho,retail_site,de
REV-462941088,"2025-01-31",CUST-486814,PRD-65461,,4.0,Build quality feels premium,web,en
REV-698009903,"2024-08-02",CUST-555052,PRD-40982,ORD-9868622,4.0,Love it. overpriced tho,app,en
REV-602646790,"2025-12-15",CUST-255813,PRD-10425,ORD-4788986,3.0,Sound is crisp but bass could be better,retail_site,en
REV-807354219,"2024-02-19",CUST-739098,PRD-40982,ORD-5555941,3.0,Home theater setup was easy but app UI is confusing,web,en
REV-233686748,"2025-03-01",CUST-183958,PRD-40007,,4.0,Sound is crisp but bass could be better,app,en
REV-904466139,"2024-09-06",CUST-891638,PRD-68082,ORD-9793553,5.0,,support_followup,en
REV-250627603,"2025-11-18",CUST-964749,PRD-81511,ORD-6983092,4.0,Sound is crisp but bass could be better,web,en
REV-162768772,"2024-12-13",CUST-108574,PRD-63354,ORD-3355886,3.0,Battery life is worse than expected,app,fr
REV-902756694,"2025-10-07",CUST-551524,PRD-71348,ORD-4790069,5.0,HOME THEATER SETUP WAS EASY BUT APP UI IS CONFUSING,app,en
REV-977308018,"2024-10-02",CUST-219346,PRD-39154,ORD-9777775,5.0,Random disconnects after 20 minutes,web,en
REV-382932324,"2024-05-22",CUST-225812,PRD-17100,ORD-5783587,3.0,Home theater setup was easy but app UI is confusing,web,en
REV-233048645,"2024-08-15",CUST-725185,PRD-61876,ORD-5793723,2.0,,web,
REV-483281873,"10/23/2024",CUST-979995,PRD-71348,,2.0,Firmware update fixed the glitch,web,en
REV-295453685,"2025-09-03",CUST-701987,PRD-67912,ORD-3577620,3.0,Delivery was late. Noise cancellation is unreal 🔊,retail_site,en
REV-737131644,"07/17/2025",CUST-338536,PRD-35112,,5.0,Random disconnects after 20 minutes,retail_site,en
REV-859689305,"2025-12-09",CUST-177649,PRD-44237,ORD-5731270,3.0,SHIPPING BOX ARRIVED DAMAGED,web,en
REV-498239195,"2024-09-07",CUST-182804,PRD-17100,ORD-8836281,3.0,Firmware update fixed the glitch 🔊,retail_site,en
REV-104753761,"2024-05-29",CUST-230192,PRD-17100,,,Home theater setup was easy but app UI is confusing,support_followup,en
REV-942796573,"2024-10-23",CUST-462351,PRD-98555,ORD-4382611,3.0,Pairing issues with my phone,web,de
REV-559810031,"2024-01-23",CUST-983791,PRD-79329,ORD-8530904,4.0,Sound is crisp but bass could be better,web,fr
REV-859771568,"09/24/2025",CUST-206053,PRD-66155,ORD-2258934,3.0,"Works great in aviation cockpit, solid isolation",web,en
REV-604133688,"2025-11-30",CUST-469435,PRD-44237,,4.0,Love it. overpriced tho 🔊,retail_site,en
REV-422362767,"10/18/2025",CUST-153642,PRD-25129,ORD-7859344,5.0,Pairing issues with my phone,support_followup,en
REV-891619565,"2024-03-01",CUST-469685,PRD-10221,ORD-2578261,4.0,Pairing issues with my phone,retail_site,en
REV-898176642,"2024-09-18",CUST-489518,PRD-17100,,5.0,Love it. overpriced tho,support_followup,de
REV-221404029,"2024-04-28",CUST-762055,PRD-99353,ORD-6685339,4.0,Love it. overpriced tho,retail_site,en
REV-855592683,"2024-11-05",CUST-362246,PRD-21114,,4.0,Sound is crisp but bass could be better,app,en
REV-748533959,"2024-01-22",CUST-718439,PRD-79329,,3.0,Love it. overpriced tho,,de
REV-561564286,"2025-12-24",CUST-370902,PRD-71348,ORD-9483752,4.0,Firmware update fixed the glitch,retail_site,en
REV-594677441,"2025-07-24",CUST-646622,PRD-91351,,5.0,Love it. overpriced tho,web,en
REV-264734474,"2025-11-09",CUST-992512,PRD-79822,ORD-7619549,4.0,,web,en
REV-129474587,"03/24/2024",CUST-992931,PRD-49117,ORD-1345517,3.0,Home theater setup was easy but app UI is confusing,web,en
REV-237910747,"2024-05-05",CUST-132663,PRD-76469,ORD-4531568,3.0,Love it. overpriced tho,retail_site,en
REV-741518560,"2024-11-29",CUST-854540,PRD-42018,,3.0,Love it. overpriced tho,support_followup,en
REV-364522256,"2024-07-03",CUST-348235,PRD-63354,ORD-1412150,4.0,HOME THEATER SETUP WAS EASY BUT APP UI IS CONFUSING,retail_site,en
REV-731785642,"2025-10-06",CUST-856086,PRD-42018,ORD-5140894,3.0,Pairing issues with my phone,,en
REV-548860750,"2025-11-25",CUST-565504,PRD-24371,ORD-9153132,4.0,Shipping box arrived damaged,,de
REV-525912198,"2024-04-10",CUST-979995,PRD-71348,ORD-1706452,5.0,Firmware update fixed the glitch,web,fr
REV-506973823,"2024-09-19",CUST-847006,PRD-42018,,4.0,Home theater setup was easy but app UI is confusing 🔊,web,en
REV-425518328,"2024-10-23",CUST-678116,PRD-25129,ORD-9468339,4.0,Random disconnects after 20 minutes,,en
REV-660629807,"2024-03-14",CUST-446954,PRD-24371,,,Pairing issues with my phone,web,en
REV-294880168,"2025-08-22",CUST-882354,PRD-76469,ORD-7177562,2.0,Noise cancellation is unreal,web,en
REV-630477163,"2025-03-06",CUST-878325,PRD-66155,,4.0,Shipping box arrived damaged,app,en
REV-601527764,"2024-06-14",CUST-744718,PRD-79329,ORD-9268540,5.0,Noise cancellation is unreal,,en
REV-732975498,"2024-06-30",CUST-827369,PRD-82845,ORD-3873937,4.0,Battery life is worse than expected,retail_site,
REV-491899928,"2024-08-18",CUST-638169,PRD-25129,ORD-4569924,4.0,Random disconnects after 20 minutes,retail_site,en
REV-549251662,"2025-11-15",CUST-368690,PRD-42018,,4.0,Build quality feels premium,app,en
REV-400557232,"2024-03-25",CUST-150126,PRD-35112,ORD-4695041,3.0,Battery life is worse than expected,app,en
REV-388106771,"2024-02-24",CUST-385320,PRD-65461,,3.0,Firmware update fixed the glitch,app,en
REV-308704434,"2025-12-10",CUST-485896,PRD-82845,ORD-2218331,4.0,"Great for calls, mic is solid",retail_site,en
REV-979692055,"2024-03-30",CUST-428267,PRD-10425,,4.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-704887351,"2024-10-15",CUST-488028,PRD-81066,,3.0,Battery life is worse than expected,app,en
REV-732661260,"2025-11-20",CUST-145649,PRD-81511,ORD-1975657,5.0,Battery life is worse than expected,retail_site,en
REV-323193781,"2024-10-17",CUST-294143,PRD-76469,ORD-6236207,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-602012769,"2025-05-02",CUST-721946,PRD-99353,,3.0,Noise cancellation is unreal,retail_site,en
REV-684741254,"2025-11-07",CUST-229592,PRD-65518,ORD-6862603,4.0,Battery life is worse than expected 🔊,web,en
REV-341057894,"2024-02-06",CUST-983532,PRD-24371,,4.0,Love it. overpriced tho,,en
REV-380033653,"2024-09-17",CUST-891638,PRD-59672,ORD-8839866,3.0,Random disconnects after 20 minutes,app,es
REV-685190047,"2024-06-04",CUST-570392,PRD-93130,ORD-4808326,4.0,Love it. overpriced tho,web,en
REV-487016796,"2025-06-21",CUST-853789,PRD-66155,,4.0,Noise cancellation is unreal,retail_site,en
REV-291210433,"2025-08-09",CUST-855855,PRD-62923,ORD-8180200,4.0,Sound is crisp but bass could be better,retail_site,fr
REV-895839009,"2024-08-02",CUST-900961,PRD-24371,,4.0,Love it. overpriced tho,app,en
REV-734166300,"2024-06-14",CUST-391773,PRD-38080,,4.0,Firmware update fixed the glitch,,en
REV-264741914,"2024-08-08",CUST-697530,PRD-40982,,5.0,"Great for calls, mic is solid",retail_site,en
REV-499668050,"2024-11-20",CUST-452713,PRD-64040,ORD-6348539,4.0,Firmware update fixed the glitch,app,en
REV-339349143,"2025-05-17",CUST-423869,PRD-76469,ORD-5856244,5.0,Firmware update fixed the glitch,web,en
REV-174017589,"2025-03-31",CUST-748133,PRD-23104,ORD-2975292,3.0,"Great for calls, mic is solid",web,en
REV-784755984,"2025-01-13",CUST-770030,PRD-65724,ORD-5352420,4.0,Home theater setup was easy but app UI is confusing,app,en
REV-288608248,"2024-09-20",CUST-656251,PRD-42018,ORD-7962844,5.0,Battery life is worse than expected,app,en
REV-221709116,"2025-11-23",CUST-409445,PRD-81066,ORD-5184955,4.0,Firmware update fixed the glitch,retail_site,en
REV-302038895,"2025-05-03",CUST-587192,PRD-40982,ORD-6827345,4.0,Random disconnects after 20 minutes 🔊,web,en
REV-648321148,"2024-02-07",CUST-503159,PRD-66155,ORD-5019865,4.0,"Great for calls, mic is solid",web,en
REV-651622791,"2024-07-04",CUST-775981,PRD-40784,ORD-2857964,5.0,Battery life is worse than expected,app,en
REV-866245662,"2025-03-04",CUST-344762,PRD-44237,,4.0,Random disconnects after 20 minutes,support_followup,en
REV-102319682,"2024-09-19",CUST-666432,PRD-65461,ORD-5327773,3.0,"Returned it. Delivery was late. Great for calls, mic is solid",support_followup,en
REV-214987991,"2024-08-09",CUST-480303,PRD-24371,ORD-5460912,4.0,Home theater setup was easy but app UI is confusing,app,en
REV-414163815,"09/22/2025",CUST-794299,PRD-81511,ORD-4080968,3.0,Sound is crisp but bass could be better,web,en
REV-294776094,"2024-11-22",CUST-725084,PRD-63354,ORD-4915095,4.0,Random disconnects after 20 minutes,retail_site,en
REV-242043211,"2025-09-29",CUST-805511,PRD-89457,,3.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-130862071,"2024-03-25",CUST-769989,PRD-10425,,,Shipping box arrived damaged,web,fr
REV-187030120,"2024-04-18",CUST-720644,PRD-81066,,,Shipping box arrived damaged,web,en
REV-535496982,"2025-07-15",CUST-410000,PRD-81511,ORD-7923960,3.0,Shipping box arrived damaged,web,en
REV-580874329,"2025-07-31",CUST-622987,PRD-66155,ORD-8446259,5.0,Home theater setup was easy but app UI is confusing,web,en
REV-284631250,"2025-06-15",CUST-531641,PRD-42018,ORD-2834032,4.0,"Works great in aviation cockpit, solid isolation",web,en
REV-154327787,"2024-08-09",CUST-765620,PRD-79329,ORD-6729605,5.0,"Great for calls, mic is solid",web,en
REV-223816816,"2025-09-01",CUST-996840,PRD-23104,ORD-5307845,4.0,Noise cancellation is unreal,support_followup,de
REV-228146829,"2025-08-24",CUST-219565,PRD-65518,ORD-4508437,4.0,SOUND IS CRISP BUT BASS COULD BE BETTER,app,en
REV-526447082,"2025-04-28",CUST-427766,PRD-66155,ORD-6209481,3.0,Sound is crisp but bass could be better,retail_site,en
REV-345845080,"2024-10-09",CUST-843167,PRD-63354,ORD-2168595,2.0,,app,en
REV-648781331,"2025-07-11",CUST-946567,PRD-42018,,3.0,"Works great in aviation cockpit, solid isolation",support_followup,en
REV-274705613,"2025-09-18",CUST-757685,PRD-65724,ORD-6782304,3.0,Sound is crisp but bass could be better,web,en
REV-207966664,"2024-09-18",CUST-359961,PRD-68082,ORD-5448898,4.0,"Works great in aviation cockpit, solid isolation",web,en
REV-401371166,"2025-03-15",CUST-461249,PRD-95180,ORD-2241592,2.0,"Works great in aviation cockpit, solid isolation",app,en
REV-189203828,"2025-01-22",CUST-670511,PRD-42018,ORD-2416716,5.0,Love it. overpriced tho,web,en
REV-535023244,"2025-03-11",CUST-464069,PRD-39154,ORD-9008375,3.0,Random disconnects after 20 minutes,app,en
REV-438261198,"2024-02-28",CUST-310743,PRD-35112,ORD-8535906,2.0,Home theater setup was easy but app UI is confusing,web,en
REV-606967318,"2024-07-02",CUST-869864,PRD-68082,ORD-9932747,5.0,Noise cancellation is unreal,support_followup,en
REV-792853402,"2024-05-22",CUST-712056,PRD-40982,ORD-4985054,4.0,Delivery was late. Pairing issues with my phone 🔊,support_followup,en
REV-701387751,"2025-01-01",CUST-464069,PRD-66155,ORD-4256745,3.0,,,en
REV-204979094,"2024-01-02",CUST-220465,PRD-62923,ORD-6176626,5.0,"Great for calls, mic is solid",support_followup,en
REV-814633360,"2025-11-13",CUST-564920,PRD-68008,ORD-9883722,4.0,Sound is crisp but bass could be better 🔊,app,en
REV-435772296,"2025-02-14",CUST-297383,PRD-24371,ORD-6347006,,"Works great in aviation cockpit, solid isolation",web,en
REV-352934828,"11/28/2024",CUST-842411,PRD-66155,ORD-8960454,4.0,Love it. overpriced tho,app,en
REV-135806936,"2025-10-02",CUST-325468,PRD-49117,ORD-3239859,3.0,"Works great in aviation cockpit, solid isolation 🔊",app,es
REV-846331123,"2024-05-02",CUST-570711,PRD-97153,ORD-3986807,3.0,Noise cancellation is unreal,support_followup,en
REV-200365740,"2025-12-12",CUST-476395,PRD-66155,ORD-5062263,3.0,Firmware update fixed the glitch,web,en
REV-264524343,"2024-04-22",CUST-632280,PRD-81066,ORD-3624819,5.0,,app,en
REV-400519623,"2024-07-20",CUST-882544,PRD-41385,ORD-4930043,2.0,,app,en
REV-402250189,"2025-12-19",CUST-683397,PRD-59672,ORD-7790563,3.0,Love it. overpriced tho,web,en
REV-983952629,"2025-03-06",CUST-417530,PRD-66155,ORD-8837958,3.0,Random disconnects after 20 minutes,app,en
REV-774935724,"06/26/2024",CUST-879414,PRD-42018,ORD-6232711,5.0,Love it. overpriced tho,app,
REV-711190388,"2024-08-05",CUST-403507 ,PRD-25129,ORD-2967162,3.0,Firmware update fixed the glitch,support_followup,de
REV-910363732,"09/01/2024",CUST-259493,PRD-94080,ORD-9141131,3.0,Noise cancellation is unreal,retail_site,es
REV-567786556,"2024-09-01",CUST-180089,PRD-17100,ORD-1258289,4.0,Random disconnects after 20 minutes,app,
REV-424557958,"2024-03-15",CUST-811332,PRD-24371,ORD-7417322,4.0,Delivery was late. Sound is crisp but bass could be better 🔊,support_followup,en
REV-462866646,"2025-07-18",CUST-141797,PRD-66155,ORD-3516869,4.0,Battery life is worse than expected,web,en
REV-439491960,"2025-12-07",CUST-904624,PRD-42018,ORD-2486731,4.0,,retail_site,en
REV-131425798,"2024-05-12",CUST-522060,PRD-66155,ORD-4185369,4.0,Delivery was late. Firmware update fixed the glitch,app,en
REV-245049746,"2025-04-02",CUST-247720,PRD-68082,ORD-1914579,4.0,Shipping box arrived damaged,,en
REV-919269995,"2024-12-04",CUST-603935,PRD-25129,ORD-9513762,4.0,Build quality feels premium,retail_site,en
REV-107752945,"2024-08-01",CUST-479052,PRD-95180,ORD-1501051,4.0,Shipping box arrived damaged,web,es
REV-407651753,"2025-03-01",CUST-766459,PRD-63354,ORD-8161740,4.0,Sound is crisp but bass could be better,web,en
REV-931600509,"2025-10-18",CUST-567951,PRD-91351,ORD-5551775,,Home theater setup was easy but app UI is confusing,retail_site,en
REV-318854575,"2025-12-07",CUST-297816,PRD-66155,ORD-6040908,3.0,Noise cancellation is unreal,,en
REV-707725272,"2024-12-05",CUST-452713,PRD-40007,ORD-3836738,4.0,Build quality feels premium,web,en
REV-733533462,"2025-02-09",CUST-668969,PRD-24371,ORD-7900028,4.0,Battery life is worse than expected,retail_site,en
REV-888962966,"2025-05-30",CUST-555052,PRD-40982,ORD-9868622,5.0,,web,en
REV-540882075,"2024-01-26",CUST-486814,PRD-98555,,3.0,Sound is crisp but bass could be better,web,en
REV-625703264,"2025-12-16",CUST-982277,PRD-40784,ORD-4907518,3.0,"Works great in aviation cockpit, solid isolation",web,
REV-351284563,"09/03/2024",CUST-106402,PRD-23104,ORD-2623362,5.0,Pairing issues with my phone,web,en
REV-587025979,"2024-02-20",CUST-851413,PRD-68008,ORD-7232576,5.0,"Great for calls, mic is solid",app,en
REV-339895987,"2025-06-21",CUST-812413,PRD-63354,ORD-9746042,4.0,Battery life is worse than expected 🔊,retail_site,en
REV-422320551,"2025-01-07",CUST-243139,PRD-66155,ORD-6887260,4.0,Shipping box arrived damaged 🔊,web,en
REV-728079115,"2024-04-09",CUST-530816,PRD-30635,ORD-9747499,4.0,Shipping box arrived damaged,support_followup,en
REV-640404966,"2024-06-05",CUST-940247,PRD-79329,,4.0,"Works great in aviation cockpit, solid isolation",web,en
REV-789220049,"2024-07-23",CUST-346174 ,PRD-24371,ORD-9086868,5.0,"GREAT FOR CALLS, MIC IS SOLID",app,en
REV-432137855,"2024-04-20",CUST-831059,PRD-65518,ORD-2314707,5.0,Shipping box arrived damaged,app,en
REV-444752648,"2025-04-14",CUST-428267,PRD-30635,ORD-1158185,4.0,Pairing issues with my phone 🔊,app,en
